"country","stateProvince","municipality","country.new","stateProvince.new","municipality.new","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","Rio Grande do Sul","Vitória das Missões","brazil","rio grande do sul","vitoria das missoes","municipality","brazil_NA_vitoria missoes","brazil_rio grande sul_vitoria missoes",-28.38238588,-54.4633567,"county"
"Brazil","Rio Grande do Sul","Westfália","brazil","rio grande do sul","westfalia","municipality","brazil_NA_westfalia","brazil_rio grande sul_westfalia",-29.40638481,-51.74294013,"county"
"Brazil","Rio Grande do Sul","Xangri-Lá","brazil","rio grande do sul","xangri-la","municipality","brazil_NA_xangri la","brazil_rio grande sul_xangri la",-29.80799166,-50.07009375,"county"
"Brazil","Mato Grosso do Sul","Água Clara","brazil","mato grosso do sul","agua clara","municipality","brazil_NA_agua clara","brazil_mato grosso sul_agua clara",-19.78222466,-52.99098264,"county"
"Brazil","Mato Grosso do Sul","Alcinópolis","brazil","mato grosso do sul","alcinopolis","municipality","brazil_NA_alcinopolis","brazil_mato grosso sul_alcinopolis",-18.20913612,-53.74919341,"county"
"Brazil","Mato Grosso do Sul","Amambai","brazil","mato grosso do sul","amambai","municipality","brazil_NA_amambai","brazil_mato grosso sul_amambai",-23.15777656,-54.96772193,"county"
"Brazil","Mato Grosso do Sul","Anastácio","brazil","mato grosso do sul","anastacio","municipality","brazil_NA_anastacio","brazil_mato grosso sul_anastacio",-20.70713837,-55.76106131,"county"
"Brazil","Mato Grosso do Sul","Anaurilândia","brazil","mato grosso do sul","anaurilandia","municipality","brazil_NA_anaurilandia","brazil_mato grosso sul_anaurilandia",-22.11161855,-52.8081552,"county"
"Brazil","Mato Grosso do Sul","Angélica","brazil","mato grosso do sul","angelica","municipality","brazil_NA_angelica","brazil_mato grosso sul_angelica",-22.06242788,-53.86534173,"county"
"Brazil","Mato Grosso do Sul","Antônio João","brazil","mato grosso do sul","antonio joao","municipality","brazil_NA_antonio joao","brazil_mato grosso sul_antonio joao",-22.20557396,-55.97193563,"county"
"Brazil","Mato Grosso do Sul","Aparecida do Taboado","brazil","mato grosso do sul","aparecida do taboado","municipality","brazil_NA_aparecida taboado","brazil_mato grosso sul_aparecida taboado",-20.07601484,-51.29064715,"county"
"Brazil","Mato Grosso do Sul","Aquidauana","brazil","mato grosso do sul","aquidauana","municipality","brazil_NA_aquidauana","brazil_mato grosso sul_aquidauana",-19.75569472,-55.86334183,"county"
"Brazil","Mato Grosso do Sul","Aral Moreira","brazil","mato grosso do sul","aral moreira","municipality","brazil_NA_aral moreira","brazil_mato grosso sul_aral moreira",-22.90709629,-55.45295593,"county"
"Brazil","Mato Grosso do Sul","Bandeirantes","brazil","mato grosso do sul","bandeirantes","municipality","brazil_NA_bandeirantes","brazil_mato grosso sul_bandeirantes",-19.80520434,-54.28506754,"county"
"Brazil","Mato Grosso do Sul","Bataguassu","brazil","mato grosso do sul","bataguassu","municipality","brazil_NA_bataguassu","brazil_mato grosso sul_bataguassu",-21.80820197,-52.57056605,"county"
"Brazil","Mato Grosso do Sul","Batayporã","brazil","mato grosso do sul","bataypora","municipality","brazil_NA_bataypora","brazil_mato grosso sul_bataypora",-22.39064515,-53.17740833,"county"
"Brazil","Mato Grosso do Sul","Bela Vista","brazil","mato grosso do sul","bela vista","municipality","brazil_NA_bela vista","brazil_mato grosso sul_bela vista",-21.93517717,-56.53534496,"county"
"Brazil","Mato Grosso do Sul","Bodoquena","brazil","mato grosso do sul","bodoquena","municipality","brazil_NA_bodoquena","brazil_mato grosso sul_bodoquena",-20.55335389,-56.69248285,"county"
"Brazil","Mato Grosso do Sul","Bonito","brazil","mato grosso do sul","bonito","municipality","brazil_NA_bonito","brazil_mato grosso sul_bonito",-21.00791853,-56.46010246,"county"
"Brazil","Mato Grosso do Sul","Brasilândia","brazil","mato grosso do sul","brasilandia","municipality","brazil_NA_brasilandia","brazil_mato grosso sul_brasilandia",-21.0755996,-52.43422416,"county"
"Brazil","Mato Grosso do Sul","Caarapó","brazil","mato grosso do sul","caarapo","municipality","brazil_NA_caarapo","brazil_mato grosso sul_caarapo",-22.58762792,-54.80469176,"county"
"Brazil","Mato Grosso do Sul","Camapuã","brazil","mato grosso do sul","camapua","municipality","brazil_NA_camapua","brazil_mato grosso sul_camapua",-19.0938575,-53.87822884,"county"
"Brazil","Mato Grosso do Sul","Campo Grande","brazil","mato grosso do sul","campo grande","municipality","brazil_NA_campo grande","brazil_mato grosso sul_campo grande",-20.91309867,-54.2497114,"county"
"Brazil","Mato Grosso do Sul","Caracol","brazil","mato grosso do sul","caracol","municipality","brazil_NA_caracol","brazil_mato grosso sul_caracol",-21.93814423,-57.08789273,"county"
"Brazil","Mato Grosso do Sul","Cassilândia","brazil","mato grosso do sul","cassilandia","municipality","brazil_NA_cassilandia","brazil_mato grosso sul_cassilandia",-19.09449703,-52.18033166,"county"
"Brazil","Mato Grosso do Sul","Chapadão do Sul","brazil","mato grosso do sul","chapadao do sul","municipality","brazil_NA_chapadao sul","brazil_mato grosso sul_chapadao sul",-18.98463185,-52.73755071,"county"
"Brazil","Mato Grosso do Sul","Corguinho","brazil","mato grosso do sul","corguinho","municipality","brazil_NA_corguinho","brazil_mato grosso sul_corguinho",-19.80657232,-55.05756975,"county"
"Brazil","Mato Grosso do Sul","Coronel Sapucaia","brazil","mato grosso do sul","coronel sapucaia","municipality","brazil_NA_coronel sapucaia","brazil_mato grosso sul_coronel sapucaia",-23.34725757,-55.38131776,"county"
"Brazil","Mato Grosso do Sul","Corumbá","brazil","mato grosso do sul","corumba","municipality","brazil_NA_corumba","brazil_mato grosso sul_corumba",-18.78861818,-57.53893904,"county"
"Brazil","Mato Grosso do Sul","Costa Rica","brazil","mato grosso do sul","costa rica","municipality","brazil_NA_costa rica","brazil_mato grosso sul_costa rica",-18.64058029,-53.21616005,"county"
"Brazil","Mato Grosso do Sul","Coxim","brazil","mato grosso do sul","coxim","municipality","brazil_NA_coxim","brazil_mato grosso sul_coxim",-18.28077612,-54.67447765,"county"
"Brazil","Mato Grosso do Sul","Deodápolis","brazil","mato grosso do sul","deodapolis","municipality","brazil_NA_deodapolis","brazil_mato grosso sul_deodapolis",-22.15649638,-54.15130562,"county"
"Brazil","Mato Grosso do Sul","Dois Irmãos do Buriti","brazil","mato grosso do sul","dois irmaos do buriti","municipality","brazil_NA_dois irmaos buriti","brazil_mato grosso sul_dois irmaos buriti",-20.61478488,-55.36537854,"county"
"Brazil","Mato Grosso do Sul","Douradina","brazil","mato grosso do sul","douradina","municipality","brazil_NA_douradina","brazil_mato grosso sul_douradina",-22.01383355,-54.5876284,"county"
"Brazil","Mato Grosso do Sul","Dourados","brazil","mato grosso do sul","dourados","municipality","brazil_NA_dourados","brazil_mato grosso sul_dourados",-22.33808332,-54.43952913,"county"
"Brazil","Mato Grosso do Sul","Eldorado","brazil","mato grosso do sul","eldorado","municipality","brazil_NA_eldorado","brazil_mato grosso sul_eldorado",-23.73753082,-54.22495349,"county"
"Brazil","Mato Grosso do Sul","Fátima do Sul","brazil","mato grosso do sul","fatima do sul","municipality","brazil_NA_fatima sul","brazil_mato grosso sul_fatima sul",-22.33808332,-54.43952913,"county"
"Brazil","Mato Grosso do Sul","Figueirão","brazil","mato grosso do sul","figueirao","municipality","brazil_NA_figueirao","brazil_mato grosso sul_figueirao",-18.74441117,-53.86282171,"county"
"Brazil","Mato Grosso do Sul","Glória de Dourados","brazil","mato grosso do sul","gloria de dourados","municipality","brazil_NA_gloria dourados","brazil_mato grosso sul_gloria dourados",-22.42773353,-54.19230193,"county"
"Brazil","Mato Grosso do Sul","Guia Lopes da Laguna","brazil","mato grosso do sul","guia lopes da laguna","municipality","brazil_NA_guia lopes laguna","brazil_mato grosso sul_guia lopes laguna",-21.53844987,-55.99616187,"county"
"Brazil","Mato Grosso do Sul","Iguatemi","brazil","mato grosso do sul","iguatemi","municipality","brazil_NA_iguatemi","brazil_mato grosso sul_iguatemi",-23.43428412,-54.53848515,"county"
"Brazil","Mato Grosso do Sul","Inocência","brazil","mato grosso do sul","inocencia","municipality","brazil_NA_inocencia","brazil_mato grosso sul_inocencia",-19.65690604,-52.02174545,"county"
"Brazil","Mato Grosso do Sul","Itaporã","brazil","mato grosso do sul","itapora","municipality","brazil_NA_itapora","brazil_mato grosso sul_itapora",-22.14531522,-54.83832662,"county"
"Brazil","Mato Grosso do Sul","Itaquiraí","brazil","mato grosso do sul","itaquirai","municipality","brazil_NA_itaquirai","brazil_mato grosso sul_itaquirai",-23.34120527,-54.1191775,"county"
"Brazil","Mato Grosso do Sul","Ivinhema","brazil","mato grosso do sul","ivinhema","municipality","brazil_NA_ivinhema","brazil_mato grosso sul_ivinhema",-22.37131996,-53.79896443,"county"
"Brazil","Mato Grosso do Sul","Japorã","brazil","mato grosso do sul","japora","municipality","brazil_NA_japora","brazil_mato grosso sul_japora",-23.80915684,-54.53798489,"county"
"Brazil","Mato Grosso do Sul","Jaraguari","brazil","mato grosso do sul","jaraguari","municipality","brazil_NA_jaraguari","brazil_mato grosso sul_jaraguari",-20.2273569,-54.34769178,"county"
"Brazil","Mato Grosso do Sul","Jardim","brazil","mato grosso do sul","jardim","municipality","brazil_NA_jardim","brazil_mato grosso sul_jardim",-21.58265858,-56.35382964,"county"
"Brazil","Mato Grosso do Sul","Jateí","brazil","mato grosso do sul","jatei","municipality","brazil_NA_jatei","brazil_mato grosso sul_jatei",-22.70663106,-53.95720863,"county"
"Brazil","Mato Grosso do Sul","Juti","brazil","mato grosso do sul","juti","municipality","brazil_NA_juti","brazil_mato grosso sul_juti",-22.77488075,-54.48932068,"county"
"Brazil","Mato Grosso do Sul","Ladário","brazil","mato grosso do sul","ladario","municipality","brazil_NA_ladario","brazil_mato grosso sul_ladario",-19.010627,-57.59658,"county"
"Brazil","Mato Grosso do Sul","Laguna Carapã","brazil","mato grosso do sul","laguna carapa","municipality","brazil_NA_laguna carapa","brazil_mato grosso sul_laguna carapa",-22.67681043,-55.1322429,"county"
"Brazil","Mato Grosso do Sul","Maracaju","brazil","mato grosso do sul","maracaju","municipality","brazil_NA_maracaju","brazil_mato grosso sul_maracaju",-21.55202066,-55.39649716,"county"
"Brazil","Mato Grosso do Sul","Miranda","brazil","mato grosso do sul","miranda","municipality","brazil_NA_miranda","brazil_mato grosso sul_miranda",-20.120134,-56.5980438,"county"
"Brazil","Mato Grosso do Sul","Mundo Novo","brazil","mato grosso do sul","mundo novo","municipality","brazil_NA_mundo novo","brazil_mato grosso sul_mundo novo",-23.9419581,-54.27091246,"county"
"Brazil","Mato Grosso do Sul","Naviraí","brazil","mato grosso do sul","navirai","municipality","brazil_NA_navirai","brazil_mato grosso sul_navirai",-23.02214539,-54.0256524,"county"
"Brazil","Mato Grosso do Sul","Nioaque","brazil","mato grosso do sul","nioaque","municipality","brazil_NA_nioaque","brazil_mato grosso sul_nioaque",-21.10120444,-55.89971734,"county"
"Brazil","Mato Grosso do Sul","Nova Alvorada do Sul","brazil","mato grosso do sul","nova alvorada do sul","municipality","brazil_NA_nova alvorada sul","brazil_mato grosso sul_nova alvorada sul",-21.49167349,-54.21541997,"county"
"Brazil","Mato Grosso do Sul","Nova Andradina","brazil","mato grosso do sul","nova andradina","municipality","brazil_NA_nova andradina","brazil_mato grosso sul_nova andradina",-21.9264382,-53.42210864,"county"
"Brazil","Mato Grosso do Sul","Novo Horizonte do Sul","brazil","mato grosso do sul","novo horizonte do sul","municipality","brazil_NA_novo horizonte sul","brazil_mato grosso sul_novo horizonte sul",-22.60331481,-53.78229592,"county"
"Brazil","Mato Grosso do Sul","Paraíso das Águas","brazil","mato grosso do sul","paraiso das aguas","municipality","brazil_NA_paraiso aguas","brazil_mato grosso sul_paraiso aguas",-19.021624,-53.011586,"county"
"Brazil","Mato Grosso do Sul","Paranaíba","brazil","mato grosso do sul","paranaiba","municipality","brazil_NA_paranaiba","brazil_mato grosso sul_paranaiba",-19.52770811,-51.3955725,"county"
"Brazil","Mato Grosso do Sul","Paranhos","brazil","mato grosso do sul","paranhos","municipality","brazil_NA_paranhos","brazil_mato grosso sul_paranhos",-23.71055441,-55.35305397,"county"
"Brazil","Mato Grosso do Sul","Pedro Gomes","brazil","mato grosso do sul","pedro gomes","municipality","brazil_NA_pedro gomes","brazil_mato grosso sul_pedro gomes",-17.90811269,-54.33662977,"county"
"Brazil","Mato Grosso do Sul","Ponta Porã","brazil","mato grosso do sul","ponta pora","municipality","brazil_NA_ponta pora","brazil_mato grosso sul_ponta pora",-22.20214581,-55.58129502,"county"
"Brazil","Mato Grosso do Sul","Porto Murtinho","brazil","mato grosso do sul","porto murtinho","municipality","brazil_NA_porto murtinho","brazil_mato grosso sul_porto murtinho",-21.23672462,-57.36864895,"county"
"Brazil","Mato Grosso do Sul","Ribas do Rio Pardo","brazil","mato grosso do sul","ribas do rio pardo","municipality","brazil_NA_ribas rio pardo","brazil_mato grosso sul_ribas rio pardo",-20.59623587,-53.54394662,"county"
"Brazil","Mato Grosso do Sul","Rio Brilhante","brazil","mato grosso do sul","rio brilhante","municipality","brazil_NA_rio brilhante","brazil_mato grosso sul_rio brilhante",-21.69620515,-54.55726342,"county"
"Brazil","Mato Grosso do Sul","Rio Negro","brazil","mato grosso do sul","rio negro","municipality","brazil_NA_rio negro","brazil_mato grosso sul_rio negro",-19.44830521,-54.96383004,"county"
"Brazil","Mato Grosso do Sul","Rio Verde de Mato Grosso","brazil","mato grosso do sul","rio verde de mato grosso","municipality","brazil_NA_rio verde mato grosso","brazil_mato grosso sul_rio verde mato grosso",-18.81425062,-55.04263803,"county"
"Brazil","Mato Grosso do Sul","Rochedo","brazil","mato grosso do sul","rochedo","municipality","brazil_NA_rochedo","brazil_mato grosso sul_rochedo",-19.95188563,-54.70552371,"county"
"Brazil","Mato Grosso do Sul","Santa Rita do Pardo","brazil","mato grosso do sul","santa rita do pardo","municipality","brazil_NA_santa rita pardo","brazil_mato grosso sul_santa rita pardo",-21.31929051,-52.77428729,"county"
"Brazil","Mato Grosso do Sul","São Gabriel do Oeste","brazil","mato grosso do sul","sao gabriel do oeste","municipality","brazil_NA_sao gabriel oeste","brazil_mato grosso sul_sao gabriel oeste",-19.16912141,-54.4838333,"county"
"Brazil","Mato Grosso do Sul","Sete Quedas","brazil","mato grosso do sul","sete quedas","municipality","brazil_NA_sete quedas","brazil_mato grosso sul_sete quedas",-23.87922327,-55.02889389,"county"
"Brazil","Mato Grosso do Sul","Selvíria","brazil","mato grosso do sul","selviria","municipality","brazil_NA_selviria","brazil_mato grosso sul_selviria",-20.28276051,-51.75786377,"county"
"Brazil","Mato Grosso do Sul","Sidrolândia","brazil","mato grosso do sul","sidrolandia","municipality","brazil_NA_sidrolandia","brazil_mato grosso sul_sidrolandia",-21.09377268,-54.94231724,"county"
"Brazil","Mato Grosso do Sul","Sonora","brazil","mato grosso do sul","sonora","municipality","brazil_NA_sonora","brazil_mato grosso sul_sonora",-17.64636925,-54.43669882,"county"
"Brazil","Mato Grosso do Sul","Tacuru","brazil","mato grosso do sul","tacuru","municipality","brazil_NA_tacuru","brazil_mato grosso sul_tacuru",-23.64938976,-54.9906782,"county"
"Brazil","Mato Grosso do Sul","Taquarussu","brazil","mato grosso do sul","taquarussu","municipality","brazil_NA_taquarussu","brazil_mato grosso sul_taquarussu",-22.66983646,-53.4311248,"county"
"Brazil","Mato Grosso do Sul","Terenos","brazil","mato grosso do sul","terenos","municipality","brazil_NA_terenos","brazil_mato grosso sul_terenos",-20.44670097,-55.02516546,"county"
"Brazil","Mato Grosso do Sul","Três Lagoas","brazil","mato grosso do sul","tres lagoas","municipality","brazil_NA_tres lagoas","brazil_mato grosso sul_tres lagoas",-20.43878378,-52.21141325,"county"
"Brazil","Mato Grosso do Sul","Vicentina","brazil","mato grosso do sul","vicentina","municipality","brazil_NA_vicentina","brazil_mato grosso sul_vicentina",-22.46764374,-54.42398181,"county"
"Brazil","Mato Grosso","Acorizal","brazil","mato grosso","acorizal","municipality","brazil_NA_acorizal","brazil_mato grosso_acorizal",-15.1776646,-56.31873477,"county"
"Brazil","Mato Grosso","Água Boa","brazil","mato grosso","agua boa","municipality","brazil_NA_agua boa","brazil_mato grosso_agua boa",-14.03975862,-52.28590993,"county"
"Brazil","Mato Grosso","Alta Floresta","brazil","mato grosso","alta floresta","municipality","brazil_NA_alta floresta","brazil_mato grosso_alta floresta",-10.05544415,-56.36651412,"county"
"Brazil","Mato Grosso","Alto Araguaia","brazil","mato grosso","alto araguaia","municipality","brazil_NA_alto araguaia","brazil_mato grosso_alto araguaia",-17.44490551,-53.46892189,"county"
"Brazil","Mato Grosso","Alto Boa Vista","brazil","mato grosso","alto boa vista","municipality","brazil_NA_alto boa vista","brazil_mato grosso_alto boa vista",-11.99998509,-51.72790911,"county"
"Brazil","Mato Grosso","Alto Garças","brazil","mato grosso","alto garcas","municipality","brazil_NA_alto garcas","brazil_mato grosso_alto garcas",-16.8882685,-53.59023612,"county"
"Brazil","Mato Grosso","Alto Paraguai","brazil","mato grosso","alto paraguai","municipality","brazil_NA_alto paraguai","brazil_mato grosso_alto paraguai",-14.74899169,-56.63789005,"county"
"Brazil","Mato Grosso","Alto Taquari","brazil","mato grosso","alto taquari","municipality","brazil_NA_alto taquari","brazil_mato grosso_alto taquari",-17.82830508,-53.29449122,"county"
"Brazil","Mato Grosso","Apiacás","brazil","mato grosso","apiacas","municipality","brazil_NA_apiacas","brazil_mato grosso_apiacas",-8.753412629,-57.82758363,"county"
"Brazil","Mato Grosso","Araguaiana","brazil","mato grosso","araguaiana","municipality","brazil_NA_araguaiana","brazil_mato grosso_araguaiana",-15.12675874,-51.80405917,"county"
"Brazil","Mato Grosso","Araguainha","brazil","mato grosso","araguainha","municipality","brazil_NA_araguainha","brazil_mato grosso_araguainha",-16.7477757,-53.12099143,"county"
"Brazil","Mato Grosso","Araputanga","brazil","mato grosso","araputanga","municipality","brazil_NA_araputanga","brazil_mato grosso_araputanga",-15.2561919,-58.45757362,"county"
"Brazil","Mato Grosso","Arenápolis","brazil","mato grosso","arenapolis","municipality","brazil_NA_arenapolis","brazil_mato grosso_arenapolis",-14.50602477,-56.85926872,"county"
"Brazil","Mato Grosso","Aripuanã","brazil","mato grosso","aripuana","municipality","brazil_NA_aripuana","brazil_mato grosso_aripuana",-9.860221527,-60.26340648,"county"
"Brazil","Mato Grosso","Barão de Melgaço","brazil","mato grosso","barao de melgaco","municipality","brazil_NA_barao melgaco","brazil_mato grosso_barao melgaco",-16.82068917,-56.03215377,"county"
"Brazil","Mato Grosso","Barra do Bugres","brazil","mato grosso","barra do bugres","municipality","brazil_NA_barra bugres","brazil_mato grosso_barra bugres",-15.04250147,-57.69302835,"county"
"Brazil","Mato Grosso","Barra do Garças","brazil","mato grosso","barra do garcas","municipality","brazil_NA_barra garcas","brazil_mato grosso_barra garcas",-15.3596474,-52.4972519,"county"
"Brazil","Mato Grosso","Bom Jesus do Araguaia","brazil","mato grosso","bom jesus do araguaia","municipality","brazil_NA_bom jesus araguaia","brazil_mato grosso_bom jesus araguaia",-12.185764,-51.506582,"county"
"Brazil","Mato Grosso","Brasnorte","brazil","mato grosso","brasnorte","municipality","brazil_NA_brasnorte","brazil_mato grosso_brasnorte",-12.42548352,-57.99550162,"county"
"Brazil","Mato Grosso","Cáceres","brazil","mato grosso","caceres","municipality","brazil_NA_caceres","brazil_mato grosso_caceres",-16.51738868,-57.83801209,"county"
"Brazil","Mato Grosso","Campinápolis","brazil","mato grosso","campinapolis","municipality","brazil_NA_campinapolis","brazil_mato grosso_campinapolis",-14.37450659,-53.12914628,"county"
"Brazil","Mato Grosso","Campo Novo do Parecis","brazil","mato grosso","campo novo do parecis","municipality","brazil_NA_campo novo parecis","brazil_mato grosso_campo novo parecis",-13.68957269,-57.93206972,"county"
"Brazil","Mato Grosso","Campo Verde","brazil","mato grosso","campo verde","municipality","brazil_NA_campo verde","brazil_mato grosso_campo verde",-15.34616527,-54.96031603,"county"
"Brazil","Mato Grosso","Campos de Júlio","brazil","mato grosso","campos de julio","municipality","brazil_NA_campos julio","brazil_mato grosso_campos julio",-13.57844649,-59.19217644,"county"
"Brazil","Mato Grosso","Canabrava do Norte","brazil","mato grosso","canabrava do norte","municipality","brazil_NA_canabrava norte","brazil_mato grosso_canabrava norte",-11.20103776,-51.82322329,"county"
"Brazil","Mato Grosso","Canarana","brazil","mato grosso","canarana","municipality","brazil_NA_canarana","brazil_mato grosso_canarana",-13.33122699,-52.39874227,"county"
"Brazil","Mato Grosso","Carlinda","brazil","mato grosso","carlinda","municipality","brazil_NA_carlinda","brazil_mato grosso_carlinda",-10.10496909,-55.83056404,"county"
"Brazil","Mato Grosso","Castanheira","brazil","mato grosso","castanheira","municipality","brazil_NA_castanheira","brazil_mato grosso_castanheira",-10.95583157,-58.6043339,"county"
"Brazil","Mato Grosso","Chapada dos Guimarães","brazil","mato grosso","chapada dos guimaraes","municipality","brazil_NA_chapada guimaraes","brazil_mato grosso_chapada guimaraes",-15.10835317,-55.53969223,"county"
"Brazil","Mato Grosso","Cláudia","brazil","mato grosso","claudia","municipality","brazil_NA_claudia","brazil_mato grosso_claudia",-11.39199319,-55.0144422,"county"
"Brazil","Mato Grosso","Cocalinho","brazil","mato grosso","cocalinho","municipality","brazil_NA_cocalinho","brazil_mato grosso_cocalinho",-13.64801097,-51.09545499,"county"
"Brazil","Mato Grosso","Colíder","brazil","mato grosso","colider","municipality","brazil_NA_colider","brazil_mato grosso_colider",-10.622569,-55.46805392,"county"
"Brazil","Mato Grosso","Colniza","brazil","mato grosso","colniza","municipality","brazil_NA_colniza","brazil_mato grosso_colniza",-9.463724,-59.223015,"county"
"Brazil","Mato Grosso","Comodoro","brazil","mato grosso","comodoro","municipality","brazil_NA_comodoro","brazil_mato grosso_comodoro",-13.18877428,-59.75203704,"county"
"Brazil","Mato Grosso","Confresa","brazil","mato grosso","confresa","municipality","brazil_NA_confresa","brazil_mato grosso_confresa",-10.40350848,-51.69813393,"county"
"Brazil","Mato Grosso","Conquista D'oeste","brazil","mato grosso","conquista d'oeste","municipality","brazil_NA_conquista oeste","brazil_mato grosso_conquista oeste",-14.543639,-59.542268,"county"
"Brazil","Mato Grosso","Cotriguaçu","brazil","mato grosso","cotriguacu","municipality","brazil_NA_cotriguacu","brazil_mato grosso_cotriguacu",-9.514497996,-58.67909521,"county"
"Brazil","Mato Grosso","Cuiabá","brazil","mato grosso","cuiaba","municipality","brazil_NA_cuiaba","brazil_mato grosso_cuiaba",-15.44905151,-55.9356062,"county"
"Brazil","Mato Grosso","Curvelândia","brazil","mato grosso","curvelandia","municipality","brazil_NA_curvelandia","brazil_mato grosso_curvelandia",-15.607916,-57.92201,"county"
"Brazil","Mato Grosso","Denise","brazil","mato grosso","denise","municipality","brazil_NA_denise","brazil_mato grosso_denise",-14.7247484,-56.96241775,"county"
"Brazil","Mato Grosso","Diamantino","brazil","mato grosso","diamantino","municipality","brazil_NA_diamantino","brazil_mato grosso_diamantino",-14.098044,-56.81121683,"county"
"Brazil","Mato Grosso","Dom Aquino","brazil","mato grosso","dom aquino","municipality","brazil_NA_dom aquino","brazil_mato grosso_dom aquino",-15.65838728,-54.77311516,"county"
"Brazil","Mato Grosso","Feliz Natal","brazil","mato grosso","feliz natal","municipality","brazil_NA_feliz natal","brazil_mato grosso_feliz natal",-11.91821124,-54.16750971,"county"
"Brazil","Mato Grosso","Figueirópolis D'oeste","brazil","mato grosso","figueiropolis d'oeste","municipality","brazil_NA_figueiropolis oeste","brazil_mato grosso_figueiropolis oeste",-15.5252456,-58.70250985,"county"
"Brazil","Mato Grosso","Gaúcha do Norte","brazil","mato grosso","gaucha do norte","municipality","brazil_NA_gaucha norte","brazil_mato grosso_gaucha norte",-12.99626327,-53.45596822,"county"
"Brazil","Mato Grosso","General Carneiro","brazil","mato grosso","general carneiro","municipality","brazil_NA_general carneiro","brazil_mato grosso_general carneiro",-15.55624005,-53.38862396,"county"
"Brazil","Mato Grosso","Glória D'oeste","brazil","mato grosso","gloria d'oeste","municipality","brazil_NA_gloria oeste","brazil_mato grosso_gloria oeste",-15.84109274,-58.32001533,"county"
"Brazil","Mato Grosso","Guarantã do Norte","brazil","mato grosso","guaranta do norte","municipality","brazil_NA_guaranta norte","brazil_mato grosso_guaranta norte",-9.775170233,-54.61723627,"county"
"Brazil","Mato Grosso","Guiratinga","brazil","mato grosso","guiratinga","municipality","brazil_NA_guiratinga","brazil_mato grosso_guiratinga",-16.37662554,-53.57785381,"county"
"Brazil","Mato Grosso","Indiavaí","brazil","mato grosso","indiavai","municipality","brazil_NA_indiavai","brazil_mato grosso_indiavai",-15.33296921,-58.59952217,"county"
"Brazil","Mato Grosso","Ipiranga do Norte","brazil","mato grosso","ipiranga do norte","municipality","brazil_NA_ipiranga norte","brazil_mato grosso_ipiranga norte",-12.28238,-56.204352,"county"
"Brazil","Mato Grosso","Itanhangá","brazil","mato grosso","itanhanga","municipality","brazil_NA_itanhanga","brazil_mato grosso_itanhanga",-12.216991,-56.632799,"county"
"Brazil","Mato Grosso","Itaúba","brazil","mato grosso","itauba","municipality","brazil_NA_itauba","brazil_mato grosso_itauba",-11.01727177,-55.404124,"county"
"Brazil","Mato Grosso","Itiquira","brazil","mato grosso","itiquira","municipality","brazil_NA_itiquira","brazil_mato grosso_itiquira",-17.33616185,-54.60656213,"county"
"Brazil","Mato Grosso","Jaciara","brazil","mato grosso","jaciara","municipality","brazil_NA_jaciara","brazil_mato grosso_jaciara",-15.90336051,-55.11090104,"county"
"Brazil","Mato Grosso","Jangada","brazil","mato grosso","jangada","municipality","brazil_NA_jangada","brazil_mato grosso_jangada",-15.33022613,-56.55006666,"county"
"Brazil","Mato Grosso","Jauru","brazil","mato grosso","jauru","municipality","brazil_NA_jauru","brazil_mato grosso_jauru",-15.3176331,-58.8623969,"county"
"Brazil","Mato Grosso","Juara","brazil","mato grosso","juara","municipality","brazil_NA_juara","brazil_mato grosso_juara",-11.05862445,-57.62572767,"county"
"Brazil","Mato Grosso","Juína","brazil","mato grosso","juina","municipality","brazil_NA_juina","brazil_mato grosso_juina",-11.5334075,-59.32715667,"county"
"Brazil","Mato Grosso","Juruena","brazil","mato grosso","juruena","municipality","brazil_NA_juruena","brazil_mato grosso_juruena",-10.32727817,-58.59848629,"county"
"Brazil","Mato Grosso","Juscimeira","brazil","mato grosso","juscimeira","municipality","brazil_NA_juscimeira","brazil_mato grosso_juscimeira",-16.18116072,-54.8998884,"county"
"Brazil","Mato Grosso","Lambari D'oeste","brazil","mato grosso","lambari d'oeste","municipality","brazil_NA_lambari oeste","brazil_mato grosso_lambari oeste",-15.4835324,-57.80249842,"county"
"Brazil","Mato Grosso","Lucas do Rio Verde","brazil","mato grosso","lucas do rio verde","municipality","brazil_NA_lucas rio verde","brazil_mato grosso_lucas rio verde",-13.03788333,-56.16619577,"county"
"Brazil","Mato Grosso","Luciara","brazil","mato grosso","luciara","municipality","brazil_NA_luciara","brazil_mato grosso_luciara",-11.00784242,-50.93565038,"county"
"Brazil","Mato Grosso","Vila Bela da Santíssima Trindade","brazil","mato grosso","vila bela da santissima trindade","municipality","brazil_NA_vila bela santissima trindade","brazil_mato grosso_vila bela santissima trindade",-15.02069,-59.951825,"county"
"Brazil","Mato Grosso","Marcelândia","brazil","mato grosso","marcelandia","municipality","brazil_NA_marcelandia","brazil_mato grosso_marcelandia",-10.88622048,-54.05305112,"county"
"Brazil","Mato Grosso","Matupá","brazil","mato grosso","matupa","municipality","brazil_NA_matupa","brazil_mato grosso_matupa",-10.01174361,-54.361134,"county"
